Paragraf;Hovedområde;Aktivitetsområde;Hovedkonto;Underkonto;Standardkonto;R 2014;B 2015;F 2016;BO 1 2017;BO 2 2018;BO 3 2019
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Fri egenkapital (budget. af årets resultat);19.8;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Husleje, leje af arealer,leasing;1.7;2.1;1.7;1.7;1.7;1.7
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Lønninger / personaleomkostninger;14.5;14.9;14.7;14.6;14.4;14.1
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Af- og nedskrivninger;0.2;0.2;0.2;0.2;0.2;0.2
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Andre driftsindtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Andre ordinære driftsomkostninger;2.1;2.1;2.5;2.4;2.5;2.4
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Interne statslige overførselsudgifter;0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Procesbevillingsnævnet;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);-1.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Salg af varer;-0.3;-0.4;-0.5;-0.5;-0.5;-0.5
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Husleje, leje af arealer,leasing;260.2;271.0;286.1;322.6;357.6;357.6
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Lønninger / personaleomkostninger;1046.7;1086.4;1070.4;1059.1;1049.8;1028.4
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Fradrag for anlægsløn;-2.2;-0.3;-0.5;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Af- og nedskrivninger;29.4;18.4;36.4;39.5;38.0;34.8
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Andre driftsindtægter;-18.7;-4.8;-4.8;-4.8;-4.8;-4.8
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Andre ordinære driftsomkostninger;303.9;243.8;235.9;213.6;183.8;176.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Finansielle indtægter;-0.0;-0.1;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Finansielle omkostninger;3.6;0.1;0.1;0.1;0.1;0.1
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Overførselsudgifter til EU og øvrige udland;0.3;0.6;0.5;0.5;0.5;0.5
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Interne statslige overførselsudgifter;6.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Tilskud til personer;9.5;0.1;0.3;0.3;0.3;0.3
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);-45.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Retterne;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);-6.8;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Dommerudn.rådene for DK, Færøerne og Grønland;Lønninger / personaleomkostninger;0.6;0.6;0.6;0.6;0.6;0.6
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Dommerudn.rådene for DK, Færøerne og Grønland;Andre ordinære driftsomkostninger;0.1;0.2;0.2;0.2;0.2;0.2
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Dommerudn.rådene for DK, Færøerne og Grønland;Fri egenkapital (budget. af årets resultat);0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Domstolsstyrelsens bestyrelse;Lønninger / personaleomkostninger;1.4;1.4;1.4;1.4;1.4;1.4
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Domstolsstyrelsens bestyrelse;Andre ordinære driftsomkostninger;0.1;0.1;0.1;0.1;0.1;0.1
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Domstolsstyrelsens bestyrelse;Fri egenkapital (budget. af årets resultat);0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Husleje, leje af arealer,leasing;4.9;5.6;5.0;5.0;5.0;5.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Lønninger / personaleomkostninger;49.3;47.0;50.1;52.8;52.8;51.9
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Fradrag for anlægsløn;-1.2;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Af- og nedskrivninger;0.4;0.2;0.2;0.2;0.2;0.2
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Andre driftsindtægter;-0.4;-0.1;-0.1;-0.1;-0.1;-0.1
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Andre ordinære driftsomkostninger;8.3;6.3;8.8;10.6;11.9;12.3
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Finansielle indtægter;-1.4;-1.5;-1.5;-1.5;-1.5;-1.5
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Finansielle omkostninger;9.0;12.3;10.4;8.4;6.2;4.5
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Interne statslige overførselsudgifter;0.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);-3.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Domstolsstyrelsen;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);2.5;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;resocialisering;Lønninger / personaleomkostninger;0.0;0.0;1.0;1.1;1.1;1.3
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;resocialisering;Andre ordinære driftsomkostninger;0.0;0.0;0.5;0.7;0.6;1.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Håndholdt inklusion;Lønninger / personaleomkostninger;0.0;0.0;2.8;3.5;3.5;3.5
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Håndholdt inklusion;Andre ordinære driftsomkostninger;0.0;0.0;1.2;1.5;1.5;1.5
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Salg af varer;-48.1;-92.4;-92.4;-92.4;-92.4;-92.4
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Vareforbrug af lagre;30.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Husleje, leje af arealer,leasing;0.6;0.4;0.4;0.4;0.4;0.4
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Lønninger / personaleomkostninger;23.5;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Af- og nedskrivninger;4.7;5.0;5.0;5.0;5.0;5.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Andre driftsindtægter;-0.4;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Andre ordinære driftsomkostninger;51.5;87.0;87.0;87.0;87.0;87.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Interne statslige overførselsindtægter;-38.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Interne statslige overførselsudgifter;1.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Produktionsvirksomhed;Fri egenkapital (budget. af årets resultat);-24.8;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Salg af varer;-61.4;-58.6;-58.6;-58.6;-58.6;-58.6
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Vareforbrug af lagre;0.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Husleje, leje af arealer,leasing;32.7;28.2;28.2;26.9;26.8;22.8
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Lønninger / personaleomkostninger;1751.2;2135.5;2112.4;1697.4;1663.2;1629.2
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Af- og nedskrivninger;131.5;124.8;124.8;124.8;124.8;124.8
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Andre driftsindtægter;-5.5;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Andre ordinære driftsomkostninger;800.5;592.5;570.3;448.7;434.7;423.8
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Finansielle omkostninger;120.5;116.4;116.4;116.4;116.4;116.4
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Skatter og afgifter;-0.8;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Interne statslige overførselsindtægter;-15.6;-22.3;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Øvrige overførselsindtægter;-15.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Interne statslige overførselsudgifter;34.6;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Tilskud til personer;1.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);81.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Kriminalforsorgen i anstalter og frihed;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);8.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Erstatninger;Tilskud til anden virks. og invest.tilskud;0.0;0.1;0.1;0.1;0.1;0.1
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Erstatninger;Fri egenkapital (budget. af årets resultat);0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Idrætsforeninger mv.;Andre ordinære driftsomkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Idrætsforeninger mv.;Tilskud til anden virks. og invest.tilskud;0.6;1.6;1.6;1.6;1.6;1.6
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Idrætsforeninger mv.;Fri egenkapital (budget. af årets resultat);1.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Salg af varer;-0.2;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Husleje, leje af arealer,leasing;8.8;12.4;12.4;1.2;8.2;8.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Lønninger / personaleomkostninger;107.7;110.5;110.2;88.0;86.3;84.6
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Af- og nedskrivninger;1.0;1.8;1.8;0.2;1.2;1.1
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Andre driftsindtægter;-0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Andre ordinære driftsomkostninger;17.3;19.4;19.6;23.1;14.6;14.4
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Interne statslige overførselsindtægter;-0.6;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Øvrige overførselsindtægter;-0.6;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Interne statslige overførselsudgifter;1.2;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Tilskud til personer;0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Kriminalforsorg;Kriminalforsorg;Direktoratet for Kriminalforsorgen;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);2.9;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Andre tilskudsfinansierede aktiviteter;Andre driftsindtægter;-0.9;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Andre tilskudsfinansierede aktiviteter;Andre ordinære driftsomkostninger;0.9;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Husleje, leje af arealer,leasing;19.4;19.7;19.7;19.7;19.7;19.7
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Lønninger / personaleomkostninger;375.6;401.0;486.4;532.6;537.4;533.1
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Af- og nedskrivninger;34.1;35.4;46.6;50.1;49.5;45.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Andre driftsindtægter;-1.2;-0.1;-0.1;-0.1;-0.1;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Andre ordinære driftsomkostninger;119.4;96.2;159.1;184.0;188.8;187.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Finansielle omkostninger;7.0;7.9;7.9;7.9;7.9;7.9
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Interne statslige overførselsudgifter;0.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Tilskud til personer;1.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Politiets Efterretningstjeneste;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);1.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Det Kriminalpræventive Råd;Det Kriminalpræventive Råd;Tilskud til anden virks. og invest.tilskud;9.2;11.2;6.8;4.5;3.8;3.7
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Erstatning til ofre for forbrydelser;Erstatn. t. ofre for forbryd., LBK 688 2004;Øvrige overførselsindtægter;-72.5;-120.2;-87.5;-87.5;-87.5;-87.5
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Erstatning til ofre for forbrydelser;Erstatn. t. ofre for forbryd., LBK 688 2004;Tilskud til personer;68.1;72.6;66.0;66.0;66.0;66.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Erstatning til ofre for forbrydelser;Erstatn. t. ofre for forbryd., LBK 688 2004;Tilskud til anden virks. og invest.tilskud;162.9;240.2;193.8;193.8;193.8;193.8
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Kommunal parkeringskontrol;Parkeringskontrol;Overførselsindt. fra kommuner og regioner;-104.7;-111.5;-104.7;-104.7;-104.7;-104.7
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Erstatn. i anledn. af strafferetlig forfølgn.;Erstatninger;Tilskud til anden virks. og invest.tilskud;36.0;31.6;33.9;33.9;33.9;33.9
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Husleje, leje af arealer,leasing;20.0;17.4;17.5;17.5;17.5;17.5
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Lønninger / personaleomkostninger;192.3;209.4;208.9;208.8;208.9;208.9
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Af- og nedskrivninger;4.4;4.7;4.7;4.7;4.7;4.7
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Andre driftsindtægter;-0.6;-0.8;-0.8;-0.8;-0.8;-0.8
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Andre ordinære driftsomkostninger;81.1;73.6;77.8;77.8;77.8;77.8
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Finansielle indtægter;-0.2;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Finansielle omkostninger;1.1;0.7;0.7;0.7;0.7;0.7
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Interne statslige overførselsudgifter;2.1;1.0;1.0;1.0;1.0;1.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Tilskud til personer;1.8;0.2;0.2;0.2;0.2;0.2
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Den Centrale Anklagemyndighed;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);0.6;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Implementeringsreserve;Andre ordinære driftsomkostninger;25.1;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Implementeringsreserve;Reserver og budgetregulering;0.0;5.7;5.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Adgang til radionetværk;Andre ordinære driftsomkostninger;52.4;52.4;52.4;52.4;52.4;52.4
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Drift af radionettet;Andre driftsindtægter;-0.4;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Drift af radionettet;Andre ordinære driftsomkostninger;103.4;110.6;112.8;109.5;109.5;109.5
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Drift af radionettet;Interne statslige overførselsindtægter;-52.6;-52.5;-45.4;-54.2;-54.2;-54.2
Justitsministeriet;Politiet og anklagemyndigheden mv.;Politiet og anklagemyndigheden;Radiokommunikation;Drift af radionettet;Forbrug af videreførsel;0.0;-7.0;-23.5;0.0;0.0;0.0
