Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2001	B 2002	F 2003	BO 1 2004	BO 2 2005	BO 3 2006
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Bygningstilskud	Tilskud til anden virksomhed	158.6	166.1	172.4	176.7	178.3	179.4
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Generelle driftstilskud	Tilskud til anden virksomhed	2718.8	2846.7	3084.9	3152.0	3176.5	3195.2
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Lønninger	8.1	9.0	8.9	8.9	8.9	8.9
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Lønrefusioner	-0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Køb af varer og tjenesteydelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Leje, vedligeholdelse og skatter	0.0	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Salg af varer og tjenesteydelser	-0.0	-0.1	-0.1	-0.1	-0.1	-0.1
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Aflønning af statstjenestemænd	Almindelig virksomhed	Overførsler fra kommuner	-4.2	-9.0	-8.9	-8.9	-8.9	-8.9
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Afholdelse af folkeskolens afsluttende prøver	Afholdelse af afsluttende prøver	Lønninger	14.0	13.8	14.6	14.6	14.3	14.3
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Afholdelse af folkeskolens afsluttende prøver	Afholdelse af afsluttende prøver	Køb af varer og tjenesteydelser	10.1	6.8	7.8	7.3	6.7	6.7
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Afholdelse af folkeskolens afsluttende prøver	Afholdelse af afsluttende prøver	Erhvervelse af materiel, netto	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Afholdelse af folkeskolens afsluttende prøver	Afholdelse af afsluttende prøver	Leje, vedligeholdelse og skatter	0.2	0.5	0.5	0.5	0.5	0.5
Undervisningsministeriet	Grundskolen	Folkeskolen m.v.	Afholdelse af folkeskolens afsluttende prøver	Afholdelse af afsluttende prøver	Diverse driftsindtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Omprioriteringsreserve til højt prioriterede	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	15.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Omstillingsreserve	Reserver og budgetregulering	0.0	0.0	0.0	144.5	282.2	405.3
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Reserve til nødlidende institutioner	Reserver og budgetregulering	0.0	35.0	0.0	20.4	20.4	20.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Reserve til huslejekompensation	Reserver og budgetregulering	0.0	1.6	0.0	0.7	0.7	0.7
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Budgetreg. vedr. ændring af folkeoplysn.loven	Reserver og budgetregulering	0.0	-110.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Reserve til initiativer der medfører kommunal	Reserver og budgetregulering	0.0	15.0	0.0	-1.6	-20.0	-13.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Nye initiativer	Reserver og budgetregulering	0.0	0.0	0.0	40.0	40.0	40.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Imødegåelse af aktivitetsstigninger	Reserver og budgetregulering	0.0	0.0	0.0	185.0	185.0	185.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Lønsumsbudgetregulering	Reserver og budgetregulering	0.0	-4.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Lønreserve	Reserver og budgetregulering	0.0	18.3	0.0	16.9	17.4	17.3
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Reserver og budgetregulering	Budgetregulering	Reserver og budgetregulering	0.0	-164.3	0.0	-49.9	-64.8	-20.9
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Aktiviteter i forbindelse med lediges deltage	Betaling for uddannelse, kommunalt aktiverede	Overførsler fra kommuner	-87.6	-70.8	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Aktiviteter i forbindelse med lediges deltage	Betaling for uddannelse, AF-aktiverede	Interne statslige overførselsindtægter	-452.2	-418.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Momskompensationsordning for selvejende insti	Momsrefusionsordning	Tilskud til anden virksomhed	0.0	0.0	551.1	703.1	695.8	691.6
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Renter	Diverse gældsforpligtelser	Renteudgifter m.v.	0.0	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Renter	Diverse gældsforpligtelser	Renteindtægter og udbytter	-0.0	-0.4	-0.4	-0.4	-0.4	-0.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Renter	Renteindtægt af likvide beholdninger	Renteudgifter m.v.	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Renter	Renteindtægt af likvide beholdninger	Renteindtægter og udbytter	-0.0	-0.1	-0.1	-0.1	-0.1	-0.1
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Lønninger	0.6	0.4	0.4	0.4	0.4	0.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Lønrefusioner	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Køb af varer og tjenesteydelser	0.3	1.0	1.0	1.0	1.0	1.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Erhvervelse af materiel, netto	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Leje, vedligeholdelse og skatter	0.1	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Salg af varer og tjenesteydelser	-0.4	-1.5	-1.5	-1.5	-1.5	-1.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Overførsler fra EU	-0.5	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Indtægtsdækket virksomhed	Renteindtægter og udbytter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Central pulje. Løn	Lønninger	1.4	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Central pulje. Løn	Lønrefusioner	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Central pulje. Løn	Køb af varer og tjenesteydelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Central pulje. Løn	Leje, vedligeholdelse og skatter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Central pulje. Løn	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Lønninger	11.3	10.8	10.9	10.3	9.9	9.8
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Lønrefusioner	-1.2	-1.0	-1.0	-1.0	-1.0	-1.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Køb af varer og tjenesteydelser	11.9	8.6	9.0	8.9	8.7	8.6
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Erhvervelse af materiel, netto	-0.3	0.5	0.5	0.5	0.5	0.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Leje, vedligeholdelse og skatter	2.2	1.8	1.9	1.9	2.0	2.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Salg af varer og tjenesteydelser	-4.8	-4.0	-4.1	-4.1	-4.1	-4.1
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Diverse driftsindtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Overførsler fra EU	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Rådet for uddannelses- og erhvervsvejledning	Almindelig virksomhed	Renteindtægter og udbytter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Nyt edb-system (SVU)	Lønninger	0.4	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Nyt edb-system (SVU)	Køb af varer og tjenesteydelser	6.7	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Nyt edb-system (SVU)	Erhvervelse af materiel, netto	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Nyt edb-system (SVU)	Leje, vedligeholdelse og skatter	0.2	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Lønninger	48.8	54.2	49.0	45.6	43.5	43.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Lønrefusioner	-1.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Køb af varer og tjenesteydelser	27.8	28.2	23.3	19.4	18.0	17.3
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Erhvervelse af materiel, netto	2.3	2.5	2.6	2.6	2.6	2.6
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Leje, vedligeholdelse og skatter	8.6	9.0	9.1	9.1	9.1	9.1
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Diverse driftsudgifter	0.5	0.6	0.6	0.6	0.6	0.6
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Diverse driftsindtægter	-0.2	-0.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Tilskud til anden virksomhed	2.1	2.1	2.0	2.0	2.0	2.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Renteudgifter m.v.	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Renteindtægter og udbytter	-0.1	0.0	-0.2	-0.2	-0.2	-0.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	SUstyrelsen	Almindelig virksomhed	Interne statslige overførselsindtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Lønninger	0.1	0.5	0.5	0.5	0.5	0.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Køb af varer og tjenesteydelser	0.2	0.2	0.2	0.2	0.2	0.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Erhvervelse af materiel, netto	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Tilskud til personer	2.3	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Løbende overførselsindtægter	-2.5	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Øvrige overførselsindtægter	0.0	-0.7	-0.7	-0.7	-0.7	-0.7
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Andre tilskudsfinansierede aktiviteter	Overførsler fra EU	-0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Lønninger	3.0	3.0	3.0	3.0	3.0	3.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Lønrefusioner	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Køb af varer og tjenesteydelser	8.2	6.5	6.5	6.5	6.5	6.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Erhvervelse af materiel, netto	0.0	0.3	0.5	0.5	0.5	0.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Leje, vedligeholdelse og skatter	0.7	0.2	0.2	0.2	0.2	0.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Salg af varer og tjenesteydelser	-11.8	-10.0	-10.2	-10.2	-10.2	-10.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Indtægtsdækket virksomhed	Renteindtægter og udbytter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Studieadministrations- og økonomistyrings.	Salg af varer og tjenesteydelser	-17.4	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Studieadministrations- og økonomistyrings.	Tilskud til anden virksomhed	95.8	62.0	39.4	34.7	32.5	31.9
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Lønninger	267.2	248.9	248.4	236.1	227.9	225.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Lønrefusioner	-10.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Køb af varer og tjenesteydelser	71.7	65.9	102.8	88.7	78.5	77.5
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Erhvervelse af materiel, netto	11.7	29.0	32.3	31.2	30.2	28.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Leje, vedligeholdelse og skatter	29.8	34.1	30.5	30.4	29.4	29.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Diverse driftsudgifter	0.6	2.2	2.2	2.2	2.2	2.2
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Salg af varer og tjenesteydelser	-1.8	-1.3	-1.4	-1.4	-1.4	-1.4
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Diverse driftsindtægter	-3.2	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Tilskud til personer	0.9	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Tilskud til anden virksomhed	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Renteudgifter m.v.	10.6	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Øvrige overførselsindtægter	-0.5	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Renteindtægter og udbytter	-9.7	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Interne statslige overførselsudgifter	0.5	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Administration m.m.	Centralstyrelsen	Undervisningsministeriets departement	Almindelig virksomhed	Interne statslige overførselsindtægter	-0.5	-2.0	-2.0	-2.0	-2.0	-2.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Forvaltning af innovationsprogrammer	Hensættelser til driftsligende udgifter	Køb af varer og tjenesteydelser	0.0	0.0	14.7	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Afvikling af ophørte tilskudsordninger	Det fødev.tek.log. forsk. og udv. prog.	Tilskud til erhverv	-0.0	0.0	0.0	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Afvikling af ophørte tilskudsordninger	Det fødev.tek.log. forsk. og udv. prog.	Løbende overførselsindtægter	-0.2	0.0	0.0	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Afvikling af ophørte tilskudsordninger	Industriel udnyttelse af miljøteknologi	Løbende overførselsindtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Afvikling af ophørte tilskudsordninger	Det materialeteknologiske udviklingsprogram	Tilskud til erhverv	-0.0	0.0	0.0	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Afvikling af ophørte tilskudsordninger	Prog. f. frem. af viden og kva. i m. virks.	Salg af varer og tjenesteydelser	-0.0	0.0	0.0	0.0	0.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Udvikling af kompetence og teknologi m.v.	Jysk-Fynsk IT-satsning	Tilskud til erhverv	0.0	0.0	48.5	39.0	34.0	0.0
Videnskabsministeriet	Kompetence og teknologi	Udvikling af kompetence og teknologi m.v.	Udvikling af kompetence og teknologi m.v.	Center for anvendt IT	Køb af varer og tjenesteydelser	0.1	0.0	0.0	0.0	0.0	0.0
